year;date;time;y;x;type;injured;died
2021;2.11.2021;17:30:00;;;БЛЪСКАНЕ В КРАЙПЪТНО СЪОРЪЖЕНИЕ;не;не
2021;6.2.2021;18:30:00;42,53404;23,73277;ДРУГ ВИД ПТП;не;не
2021;6.2.2021;18:30:00;42,53404;23,73277;ДРУГ ВИД ПТП;не;не
2021;6.2.2021;18:30:00;42,53404;23,73277;ДРУГ ВИД ПТП;не;не
2021;2.11.2021;21:30:00;;;Няма информация;не;не
2021;2.11.2021;19:15:00;;;ДРУГ ВИД ПТП;не;не
2021;2.11.2021;19:15:00;;;ДРУГ ВИД ПТП;не;не
2021;3.11.2021;0:05:00;42,96185;23,34409;БЛЪСКАНЕ В СТЪЛБ;не;не
2021;3.11.2021;13:20:00;42,33275;23,56619;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;3.11.2021;13:20:00;42,33275;23,56619;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;3.11.2021;7:30:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;не;не
2021;3.11.2021;7:30:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;не;не
2021;3.11.2021;7:30:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;да;не
2021;3.11.2021;7:30:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;не;да
2021;3.11.2021;7:30:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;да;не
2021;3.11.2021;7:30:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;не;не
2021;3.11.2021;7:30:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;не;не
2021;3.11.2021;16:20:00;;;БЛЪСКАНЕ НА ЖИВОТНО;не;не
2021;3.11.2021;15:20:00;;;БЛЪСКАНЕ НА ПЕШЕХОДЕЦ;не;не
2021;3.11.2021;15:20:00;;;БЛЪСКАНЕ НА ПЕШЕХОДЕЦ;да;не
2021;4.11.2021;0:14:00;42,33166;23,54724;БЛЪСКАНЕ НА ПАРКИРАНО ППС;не;не
2021;4.11.2021;0:14:00;42,33166;23,54724;БЛЪСКАНЕ НА ПАРКИРАНО ППС;не;не
2021;4.11.2021;6:40:00;;;Няма информация;не;не
2021;6.2.2021;20:00:00;;;БЛЪСКАНЕ В СКАТ;не;не
2021;4.11.2021;10:00:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;не;не
2021;4.11.2021;10:00:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;не;не
2021;4.11.2021;10:00:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;не;не
2021;4.11.2021;10:00:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;не;не
2021;5.11.2021;11:50:00;;;Няма информация;не;не
2021;5.11.2021;13:53:00;;;БЛЪСКАНЕ В ПРЕДПАЗНА ОГРАДА;не;не
2021;5.11.2021;0:40:00;;;БЛЪСКАНЕ НА ЖИВОТНО;не;не
2021;5.11.2021;0:40:00;;;БЛЪСКАНЕ НА ЖИВОТНО;не;не
2021;5.11.2021;20:33:00;42,9299;23,16055;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;5.11.2021;20:33:00;42,9299;23,16055;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;6.11.2021;10:57:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;6.11.2021;10:57:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;6.11.2021;18:50:00;;;БЛЪСКАНЕ НА ПЕШЕХОДЕЦ;не;не
2021;6.11.2021;18:50:00;;;БЛЪСКАНЕ НА ПЕШЕХОДЕЦ;не;не
2021;7.11.2021;8:00:00;42,73326;23,80941;ПРЕОБРЪЩАНЕ НА МПС ИЗВЪН ПЪТНОТО ПЛАТНО;не;не
2021;7.11.2021;13:28:00;42,95862;23,35472;БЛЪСКАНЕ В ПРЕДПАЗНА ОГРАДА;не;не
2021;7.2.2021;14:00:00;42,93603;23,16194;СБЛЪСКВАНЕ МЕЖДУ МПС ЧЕЛНО;не;не
2021;7.2.2021;14:00:00;42,93603;23,16194;СБЛЪСКВАНЕ МЕЖДУ МПС ЧЕЛНО;не;не
2021;7.2.2021;14:00:00;42,93603;23,16194;СБЛЪСКВАНЕ МЕЖДУ МПС ЧЕЛНО;да;не
2021;7.2.2021;14:00:00;42,93603;23,16194;СБЛЪСКВАНЕ МЕЖДУ МПС ЧЕЛНО;не;не
2021;7.2.2021;14:00:00;42,93603;23,16194;СБЛЪСКВАНЕ МЕЖДУ МПС ЧЕЛНО;не;не
2021;8.11.2021;5:30:00;;;ДРУГ ВИД ПТП;не;не
2021;8.11.2021;5:30:00;;;ДРУГ ВИД ПТП;не;не
2021;8.11.2021;10:50:00;42,32793;23,55063;СБЛЪСКВАНЕ МЕЖДУ МПС ПОД ЪГЪЛ;не;не
2021;8.11.2021;10:50:00;42,32793;23,55063;СБЛЪСКВАНЕ МЕЖДУ МПС ПОД ЪГЪЛ;не;не
2021;8.11.2021;11:50:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;8.11.2021;11:50:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;8.11.2021;20:50:00;;;БЛЪСКАНЕ В ПРЕПЯТСТВИЕ НА ПЪТЯ;не;не
2021;8.11.2021;20:50:00;;;БЛЪСКАНЕ В ПРЕПЯТСТВИЕ НА ПЪТЯ;не;не
2021;8.11.2021;22:40:00;;;ДРУГ ВИД ПТП;не;не
2021;8.11.2021;22:40:00;;;ДРУГ ВИД ПТП;не;не
2021;8.11.2021;22:50:00;43,01351;23,05294;БЛЪСКАНЕ В СТЪЛБ;не;не
2021;9.11.2021;14:16:00;42,98193;23,12952;СБЛЪСКВАНЕ МЕЖДУ МПС ПОД ЪГЪЛ;не;не
2021;9.11.2021;14:16:00;42,98193;23,12952;СБЛЪСКВАНЕ МЕЖДУ МПС ПОД ЪГЪЛ;не;не
2021;10.11.2021;5:20:00;;;БЛЪСКАНЕ В СТЪЛБ;не;не
2021;10.11.2021;9:30:00;42,34771;23,41584;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;10.11.2021;9:30:00;42,34771;23,41584;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;10.11.2021;19:10:00;;;Няма информация;не;не
2021;7.2.2021;17:00:00;43,03089;23,35248;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;7.2.2021;17:00:00;43,03089;23,35248;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;10.11.2021;16:30:00;;;БЛЪСКАНЕ В ПРЕДПАЗНА ОГРАДА;не;не
2021;10.11.2021;16:30:00;;;БЛЪСКАНЕ В ПРЕДПАЗНА ОГРАДА;не;не
2021;12.11.2021;17:20:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС ПОД ЪГЪЛ;не;не
2021;12.11.2021;17:20:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС ПОД ЪГЪЛ;не;не
2021;12.11.2021;18:10:00;42,96785;23,34832;БЛЪСКАНЕ НА ПАРКИРАНО ППС;не;не
2021;13.11.2021;13:40:00;42,77103;23,18885;БЛЪСКАНЕ НА ПАРКИРАНО ППС;не;да
2021;13.11.2021;14:50:00;42,83264;23,99811;ДРУГ ВИД ПТП;не;не
2021;13.11.2021;14:50:00;42,83264;23,99811;ДРУГ ВИД ПТП;не;не
2021;13.11.2021;17:05:00;42,62469;23,58292;БЛЪСКАНЕ В СКАТ;не;не
2021;13.11.2021;21:50:00;;;БЛЪСКАНЕ НА СПРЯНО ППС;не;не
2021;13.11.2021;21:50:00;;;БЛЪСКАНЕ НА СПРЯНО ППС;не;не
2021;14.11.2021;8:00:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС ЧЕЛНО;не;не
2021;14.11.2021;8:00:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС ЧЕЛНО;не;да
2021;13.11.2021;2:35:00;;;ДРУГ ВИД ПТП;не;не
2021;4.1.2021;11:05:00;42,36083;23,90443;БЛЪСКАНЕ В КРАЙПЪТНО СЪОРЪЖЕНИЕ;не;не
2021;8.2.2021;16:40:00;42,48751;23,791;БЛЪСКАНЕ В ПРЕДПАЗНА ОГРАДА;не;не
2021;14.11.2021;18:50:00;42,613;23,56515;СБЛЪСКВАНЕ МЕЖДУ МПС ЧЕЛНО;не;не
2021;14.11.2021;18:50:00;42,613;23,56515;СБЛЪСКВАНЕ МЕЖДУ МПС ЧЕЛНО;не;не
2021;15.11.2021;17:55:00;42,90379;24,04436;БЛЪСКАНЕ НА ЖИВОТНО;не;не
2021;15.11.2021;17:55:00;42,90379;24,04436;БЛЪСКАНЕ НА ЖИВОТНО;не;не
2021;15.11.2021;17:15:00;;;БЛЪСКАНЕ В ПРЕПЯТСТВИЕ НА ПЪТЯ;не;не
2021;15.11.2021;17:15:00;;;БЛЪСКАНЕ В ПРЕПЯТСТВИЕ НА ПЪТЯ;не;не
2021;17.11.2021;4:45:00;;;ПРЕОБРЪЩАНЕ НА МПС ИЗВЪН ПЪТНОТО ПЛАТНО;не;не
2021;17.11.2021;11:50:00;;;ПРЕОБРЪЩАНЕ НА МПС НА ПЪТНОТО ПЛАТНО;не;не
2021;18.11.2021;14:10:00;;;БЛЪСКАНЕ НА ПАРКИРАНО ППС;не;не
2021;18.11.2021;14:10:00;;;БЛЪСКАНЕ НА ПАРКИРАНО ППС;не;не
2021;19.11.2021;18:20:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС ЧЕЛНО;не;не
2021;19.11.2021;18:20:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС ЧЕЛНО;не;не
2021;19.11.2021;18:20:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС ЧЕЛНО;не;не
2021;20.11.2021;13:50:00;42,70426;23,77407;БЛЪСКАНЕ В СТЪЛБ;не;не
2021;20.11.2021;19:10:00;42,65418;23,62557;СБЛЪСКВАНЕ МЕЖДУ МПС ПОД ЪГЪЛ;да;не
2021;20.11.2021;19:10:00;42,65418;23,62557;СБЛЪСКВАНЕ МЕЖДУ МПС ПОД ЪГЪЛ;не;не
2021;8.2.2021;17:00:00;42,50736;23,76519;БЛЪСКАНЕ В ПРЕДПАЗНА ОГРАДА;да;не
2021;20.11.2021;18:40:00;;;БЛЪСКАНЕ НА ПАРКИРАНО ППС;не;не
2021;20.11.2021;18:40:00;;;БЛЪСКАНЕ НА ПАРКИРАНО ППС;не;не
2021;21.11.2021;3:15:00;42,83152;23,99444;БЛЪСКАНЕ В ДЪРВО;не;не
2021;21.11.2021;22:40:00;43,02022;23,68265;БЛЪСКАНЕ НА ЖИВОТНО;не;не
2021;22.11.2021;10:28:00;;;ПРЕОБРЪЩАНЕ НА МПС ИЗВЪН ПЪТНОТО ПЛАТНО;не;не
2021;22.11.2021;18:23:00;;;БЛЪСКАНЕ В ПРЕПЯТСТВИЕ НА ПЪТЯ;не;не
2021;23.11.2021;8:50:00;42,69717;24,17604;ПРЕОБРЪЩАНЕ НА МПС НА ПЪТНОТО ПЛАТНО;не;не
2021;23.11.2021;18:25:00;42,83119;23,99459;БЛЪСКАНЕ НА ПЕШЕХОДЕЦ;не;не
2021;23.11.2021;18:25:00;42,83119;23,99459;БЛЪСКАНЕ НА ПЕШЕХОДЕЦ;не;да
2021;23.11.2021;19:40:00;42,26684;23,4945;БЛЪСКАНЕ В ДЪРВО;да;не
2021;23.11.2021;19:40:00;42,26684;23,4945;БЛЪСКАНЕ В ДЪРВО;не;да
2021;24.11.2021;14:15:00;42,70461;23,69532;БЛЪСКАНЕ В КРАЙПЪТНО СЪОРЪЖЕНИЕ;не;не
2021;8.2.2021;17:10:00;;;Няма информация;не;не
2021;24.11.2021;16:25:00;;;ПРЕОБРЪЩАНЕ НА МПС ИЗВЪН ПЪТНОТО ПЛАТНО;да;не
2021;24.11.2021;16:10:00;42,32006;23,56261;ДРУГ ВИД ПТП;не;не
2021;24.11.2021;14:00:00;;;БЛЪСКАНЕ НА СПРЯНО ППС;не;не
2021;24.11.2021;14:00:00;;;БЛЪСКАНЕ НА СПРЯНО ППС;не;не
2021;21.11.2021;19:40:00;42,92352;23,16504;БЛЪСКАНЕ В КРАЙПЪТНО СЪОРЪЖЕНИЕ;не;не
2021;24.11.2021;17:00:00;42,71046;23,88625;БЛЪСКАНЕ В КРАЙПЪТНО СЪОРЪЖЕНИЕ;не;не
2021;25.11.2021;0:45:00;;;БЛЪСКАНЕ НА ЖИВОТНО;не;не
2021;25.11.2021;4:44:00;;;Няма информация;не;не
2021;25.11.2021;4:30:00;;;БЛЪСКАНЕ В ПРЕПЯТСТВИЕ НА ПЪТЯ;не;не
2021;25.11.2021;9:15:00;42,33925;23,55959;БЛЪСКАНЕ НА ПАРКИРАНО ППС;не;не
2021;25.11.2021;13:30:00;;;БЛЪСКАНЕ В ПРЕДПАЗНА ОГРАДА;не;не
2021;8.2.2021;12:35:00;;;Няма информация;не;не
2021;8.2.2021;12:35:00;;;Няма информация;не;не
2021;26.11.2021;9:00:00;;;БЛЪСКАНЕ НА СПРЯНО ППС;не;не
2021;26.11.2021;9:00:00;;;БЛЪСКАНЕ НА СПРЯНО ППС;не;не
2021;26.11.2021;15:35:00;;;БЛЪСКАНЕ В ПРЕДПАЗНА ОГРАДА;не;не
2021;27.11.2021;0:30:00;42,85423;23,0338;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;27.11.2021;0:30:00;42,85423;23,0338;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;27.11.2021;14:00:00;42,33978;23,55216;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;не;не
2021;27.11.2021;14:00:00;42,33978;23,55216;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;не;не
2021;27.11.2021;14:00:00;42,33978;23,55216;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;не;не
2021;27.11.2021;14:55:00;42,83257;23,23813;ДРУГ ВИД ПТП;не;не
2021;27.11.2021;14:55:00;42,83257;23,23813;ДРУГ ВИД ПТП;не;не
2021;27.11.2021;17:20:00;42,71683;23,85361;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;27.11.2021;17:20:00;42,71683;23,85361;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;28.11.2021;0:00:00;42,35545;23,91395;ДРУГ ВИД ПТП;не;не
2021;28.11.2021;11:30:00;42,8316;23,9946;ДРУГ ВИД ПТП;не;не
2021;28.11.2021;11:30:00;42,8316;23,9946;ДРУГ ВИД ПТП;не;не
2021;29.11.2021;7:55:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;не;не
2021;29.11.2021;7:55:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;не;не
2021;29.11.2021;11:52:00;42,33925;23,55959;БЛЪСКАНЕ НА СПРЯНО ППС;не;не
2021;29.11.2021;11:52:00;42,33925;23,55959;БЛЪСКАНЕ НА СПРЯНО ППС;не;не
2021;9.2.2021;9:45:00;42,66019;23,59254;БЛЪСКАНЕ НА ВЕЛОСИПЕДИСТ;не;не
2021;9.2.2021;9:45:00;42,66019;23,59254;БЛЪСКАНЕ НА ВЕЛОСИПЕДИСТ;не;да
2021;29.11.2021;9:45:00;;;БЛЪСКАНЕ НА СПРЯНО ППС;не;не
2021;29.11.2021;9:45:00;;;БЛЪСКАНЕ НА СПРЯНО ППС;не;не
2021;29.11.2021;13:03:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;29.11.2021;13:03:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;19.9.2021;7:31:00;;;БЛЪСКАНЕ В КРАЙПЪТНО СЪОРЪЖЕНИЕ;не;не
2021;29.11.2021;17:15:00;42,91215;23,81537;ДРУГ ВИД ПТП;не;не
2021;29.11.2021;17:45:00;42,91215;23,81537;БЛЪСКАНЕ В КРАЙПЪТНО СЪОРЪЖЕНИЕ;не;не
2021;30.11.2021;8:40:00;42,8007;23,81207;ДРУГ ВИД ПТП;не;не
2021;30.11.2021;8:40:00;42,8007;23,81207;ДРУГ ВИД ПТП;не;не
2021;30.11.2021;11:50:00;42,33701;23,55531;ДРУГ ВИД ПТП;не;не
2021;1.12.2021;12:45:00;;;ДРУГ ВИД ПТП;не;не
2021;1.12.2021;12:45:00;;;ДРУГ ВИД ПТП;не;не
2021;1.12.2021;14:15:00;42,71417;23,62783;БЛЪСКАНЕ В ПРЕДПАЗНА ОГРАДА;не;не
2021;1.12.2021;23:00:00;42,59721;23,63743;БЛЪСКАНЕ В ПРЕПЯТСТВИЕ НА ПЪТЯ;не;не
2021;9.2.2021;13:41:00;42,8184;23,22429;БЛЪСКАНЕ НА ПЕШЕХОДЕЦ;да;не
2021;9.2.2021;13:41:00;42,8184;23,22429;БЛЪСКАНЕ НА ПЕШЕХОДЕЦ;не;не
2021;2.12.2021;14:45:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС ПОД ЪГЪЛ;не;не
2021;2.12.2021;14:45:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС ПОД ЪГЪЛ;не;не
2021;2.12.2021;15:11:00;42,69986;24,18133;ДРУГ ВИД ПТП;не;не
2021;2.12.2021;15:11:00;42,69986;24,18133;ДРУГ ВИД ПТП;да;не
2021;2.12.2021;15:11:00;42,69986;24,18133;ДРУГ ВИД ПТП;не;не
2021;3.12.2021;7:45:00;42,70575;23,7003;БЛЪСКАНЕ В КРАЙПЪТНО СЪОРЪЖЕНИЕ;не;не
2021;3.12.2021;7:45:00;42,70575;23,7003;БЛЪСКАНЕ В КРАЙПЪТНО СЪОРЪЖЕНИЕ;не;не
2021;3.12.2021;7:05:00;42,74827;23,17808;БЛЪСКАНЕ НА ПЕШЕХОДЕЦ;не;не
2021;3.12.2021;7:05:00;42,74827;23,17808;БЛЪСКАНЕ НА ПЕШЕХОДЕЦ;не;да
2021;3.12.2021;9:50:00;42,67448;24,01795;СБЛЪСКВАНЕ МЕЖДУ МПС ПОД ЪГЪЛ;не;не
2021;3.12.2021;9:50:00;42,67448;24,01795;СБЛЪСКВАНЕ МЕЖДУ МПС ПОД ЪГЪЛ;не;не
2021;3.12.2021;11:01:00;42,96381;23,33991;БЛЪСКАНЕ НА ПАРКИРАНО ППС;не;не
2021;3.12.2021;19:25:00;;;Няма информация;не;не
2021;4.12.2021;3:30:00;42,80442;23,22178;БЛЪСКАНЕ В КРАЙПЪТНО СЪОРЪЖЕНИЕ;не;не
2021;4.12.2021;12:00:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС ЧЕЛНО;да;не
2021;4.12.2021;12:00:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС ЧЕЛНО;не;не
2021;4.12.2021;8:55:00;;;БЛЪСКАНЕ НА ПАРКИРАНО ППС;не;не
2021;4.12.2021;8:55:00;;;БЛЪСКАНЕ НА ПАРКИРАНО ППС;не;не
2021;9.2.2021;13:30:00;42,92431;22,9353;ДРУГ ВИД ПТП;не;не
2021;9.2.2021;13:30:00;42,92431;22,9353;ДРУГ ВИД ПТП;не;не
2021;5.12.2021;6:00:00;42,9764;23,35826;ПРЕОБРЪЩАНЕ НА МПС НА ПЪТНОТО ПЛАТНО;да;не
2021;5.12.2021;6:00:00;42,9764;23,35826;ПРЕОБРЪЩАНЕ НА МПС НА ПЪТНОТО ПЛАТНО;не;да
2021;5.12.2021;6:00:00;42,9764;23,35826;ПРЕОБРЪЩАНЕ НА МПС НА ПЪТНОТО ПЛАТНО;не;не
2021;5.12.2021;6:00:00;42,9764;23,35826;ПРЕОБРЪЩАНЕ НА МПС НА ПЪТНОТО ПЛАТНО;да;не
2021;5.12.2021;6:00:00;42,9764;23,35826;ПРЕОБРЪЩАНЕ НА МПС НА ПЪТНОТО ПЛАТНО;не;не
2021;5.12.2021;10:30:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;5.12.2021;10:30:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;5.12.2021;19:15:00;42,81254;23,22015;СБЛЪСКВАНЕ МЕЖДУ МПС ЧЕЛНО;не;не
2021;5.12.2021;19:15:00;42,81254;23,22015;СБЛЪСКВАНЕ МЕЖДУ МПС ЧЕЛНО;не;не
2021;5.12.2021;21:25:00;42,82258;23,99212;БЛЪСКАНЕ НА СПРЯНО ППС;не;не
2021;6.12.2021;13:15:00;42,91253;23,79523;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;6.12.2021;13:15:00;42,91253;23,79523;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;6.12.2021;21:15:00;;;БЛЪСКАНЕ НА СПРЯНО ППС;не;не
2021;6.12.2021;21:15:00;;;БЛЪСКАНЕ НА СПРЯНО ППС;не;не
2021;7.12.2021;14:00:00;;;БЛЪСКАНЕ В ПРЕДПАЗНА ОГРАДА;не;не
2021;7.12.2021;13:26:00;42,33975;23,55886;БЛЪСКАНЕ НА ПЕШЕХОДЕЦ;да;не
2021;7.12.2021;13:26:00;42,33975;23,55886;БЛЪСКАНЕ НА ПЕШЕХОДЕЦ;не;не
2021;7.12.2021;15:30:00;42,83167;23,99434;БЛЪСКАНЕ В ПРЕПЯТСТВИЕ НА ПЪТЯ;не;не
2021;7.12.2021;16:18:00;42,9634;23,34334;СБЛЪСКВАНЕ МЕЖДУ МПС ПОД ЪГЪЛ;не;не
2021;7.12.2021;16:18:00;42,9634;23,34334;СБЛЪСКВАНЕ МЕЖДУ МПС ПОД ЪГЪЛ;не;не
2021;10.2.2021;8:32:00;42,84868;23,04945;СБЛЪСКВАНЕ МЕЖДУ МПС ПОД ЪГЪЛ;не;не
2021;10.2.2021;8:32:00;42,84868;23,04945;СБЛЪСКВАНЕ МЕЖДУ МПС ПОД ЪГЪЛ;не;не
2021;7.12.2021;17:20:00;43,00986;23,69766;БЛЪСКАНЕ В ПРЕПЯТСТВИЕ НА ПЪТЯ;не;не
2021;7.12.2021;17:40:00;42,98942;23,72548;БЛЪСКАНЕ В ПРЕПЯТСТВИЕ НА ПЪТЯ;не;не
2021;7.12.2021;18:50:00;43,00986;23,69766;БЛЪСКАНЕ В ПРЕПЯТСТВИЕ НА ПЪТЯ;не;не
2021;7.12.2021;18:35:00;;;БЛЪСКАНЕ В КРАЙПЪТНО СЪОРЪЖЕНИЕ;не;не
2021;7.12.2021;19:11:00;42,73877;24,27505;БЛЪСКАНЕ НА ЖИВОТНО;не;не
2021;7.12.2021;20:15:00;42,33948;23,55987;БЛЪСКАНЕ НА ПАРКИРАНО ППС;не;не
2021;7.12.2021;20:15:00;42,33948;23,55987;БЛЪСКАНЕ НА ПАРКИРАНО ППС;не;не
2021;7.12.2021;22:30:00;42,33948;23,55987;БЛЪСКАНЕ НА ПАРКИРАНО ППС;не;не
2021;7.12.2021;22:30:00;42,33948;23,55987;БЛЪСКАНЕ НА ПАРКИРАНО ППС;не;не
2021;7.12.2021;22:20:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС ЧЕЛНО;да;не
2021;7.12.2021;22:20:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС ЧЕЛНО;не;не
2021;7.12.2021;22:20:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС ЧЕЛНО;не;не
2021;8.12.2021;11:00:00;;;ДРУГ ВИД ПТП;не;не
2021;8.12.2021;11:00:00;;;ДРУГ ВИД ПТП;не;не
2021;8.12.2021;12:30:00;;;ДРУГ ВИД ПТП;не;не
2021;10.2.2021;18:23:00;42,33976;23,55945;БЛЪСКАНЕ НА ПЕШЕХОДЕЦ;не;не
2021;10.2.2021;18:23:00;42,33976;23,55945;БЛЪСКАНЕ НА ПЕШЕХОДЕЦ;да;не
2021;8.12.2021;15:42:00;42,8137;23,19722;СБЛЪСКВАНЕ МЕЖДУ МПС ЧЕЛНО;не;не
2021;8.12.2021;15:42:00;42,8137;23,19722;СБЛЪСКВАНЕ МЕЖДУ МПС ЧЕЛНО;не;не
2021;8.12.2021;17:15:00;42,33948;23,55987;БЛЪСКАНЕ НА ПАРКИРАНО ППС;не;не
2021;8.12.2021;17:15:00;42,33948;23,55987;БЛЪСКАНЕ НА ПАРКИРАНО ППС;не;не
2021;9.12.2021;8:00:00;42,83142;23,99465;БЛЪСКАНЕ НА СПРЯНО ППС;не;не
2021;9.12.2021;8:30:00;;;ДРУГ ВИД ПТП;не;не
2021;9.12.2021;8:30:00;;;ДРУГ ВИД ПТП;не;не
2021;9.12.2021;8:30:00;;;ДРУГ ВИД ПТП;не;не
2021;9.12.2021;22:00:00;;;БЛЪСКАНЕ НА СПРЯНО ППС;не;не
2021;9.12.2021;22:00:00;;;БЛЪСКАНЕ НА СПРЯНО ППС;не;не
2021;9.12.2021;20:30:00;;;БЛЪСКАНЕ В КРАЙПЪТНО СЪОРЪЖЕНИЕ;не;не
2021;10.12.2021;11:14:00;;;ДРУГ ВИД ПТП;не;не
2021;10.12.2021;11:14:00;;;ДРУГ ВИД ПТП;не;не
2021;10.12.2021;11:14:00;;;ДРУГ ВИД ПТП;не;не
2021;10.12.2021;11:14:00;;;ДРУГ ВИД ПТП;не;не
2021;10.12.2021;14:15:00;42,84942;23,05005;БЛЪСКАНЕ НА ПАРКИРАНО ППС;не;не
2021;10.12.2021;16:00:00;42,36298;23,89972;ДРУГ ВИД ПТП;не;не
2021;10.12.2021;16:00:00;42,36298;23,89972;ДРУГ ВИД ПТП;не;не
2021;10.12.2021;21:10:00;42,69502;23,70701;БЛЪСКАНЕ В ПРЕПЯТСТВИЕ НА ПЪТЯ;не;не
2021;10.2.2021;14:00:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;10.2.2021;14:00:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;10.12.2021;19:40:00;;;БЛЪСКАНЕ В ПРЕПЯТСТВИЕ НА ПЪТЯ;не;не
2021;10.12.2021;19:40:00;;;БЛЪСКАНЕ В ПРЕПЯТСТВИЕ НА ПЪТЯ;не;не
2021;12.12.2021;17:40:00;;;БЛЪСКАНЕ В ПРЕПЯТСТВИЕ НА ПЪТЯ;не;не
2021;13.12.2021;5:25:00;42,62492;23,58302;ДРУГ ВИД ПТП;не;не
2021;13.12.2021;12:05:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;не;не
2021;13.12.2021;12:05:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;не;не
2021;14.12.2021;10:15:00;42,59589;23,58929;БЛЪСКАНЕ В СКАТ;не;не
2021;14.12.2021;14:40:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;не;не
2021;14.12.2021;14:40:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;не;не
2021;15.12.2021;9:30:00;;;ПРЕОБРЪЩАНЕ НА МПС ИЗВЪН ПЪТНОТО ПЛАТНО;не;не
2021;15.12.2021;22:45:00;42,62314;23,58384;БЛЪСКАНЕ НА ПЕШЕХОДЕЦ;да;не
